Vendor GSTIN,Vendor Name,Bill#,Bill Date,Item Total,IGST Amount,CGST Amount,SGST Amount,Cess,Bill Total,Destination State,Doc Type
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10188,2026-08-09,209262.67,37667.28,0.0,0.0,0.0,246929.95,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10189,2026-08-05,56494.76,10169.06,0.0,0.0,0.0,66663.82,06,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10190,2026-08-10,153632.08,27653.77,0.0,0.0,0.0,181285.85,03,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-10191,2026-08-08,113237.57,20382.76,0.0,0.0,0.0,133620.33,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10192,2026-08-04,130237.63,23442.77,0.0,0.0,0.0,153680.4,07,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10193,2026-08-13,185310.55,33355.9,0.0,0.0,0.0,218666.45,03,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10194,2026-08-02,74527.67,13414.98,0.0,0.0,0.0,87942.65,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10195,2026-08-11,156718.9,28209.4,0.0,0.0,0.0,184928.3,07,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10196,2026-08-14,238239.92,42883.19,0.0,0.0,0.0,281123.11,24,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10197,2026-08-11,81052.77,14589.5,0.0,0.0,0.0,95642.27,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10198,2026-08-04,41101.72,7398.31,0.0,0.0,0.0,48500.03,03,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10199,2026-08-04,246064.33,0.0,22145.79,22145.79,0.0,290355.91,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10200,2026-08-14,193279.89,34790.38,0.0,0.0,0.0,228070.27,19,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10201,2026-08-07,222103.54,0.0,19989.32,19989.32,0.0,262082.18,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10202,2026-08-04,180994.75,32579.06,0.0,0.0,0.0,213573.81,19,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10203,2026-08-08,102914.95,18524.69,0.0,0.0,0.0,121439.64,29,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10204,2026-08-11,173467.49,31224.15,0.0,0.0,0.0,204691.64,07,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-10205,2026-08-13,215807.94,38845.43,0.0,0.0,0.0,254653.37,36,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-10206,2026-08-02,195713.0,35228.34,0.0,0.0,0.0,230941.34,36,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10207,2026-08-03,202006.91,36361.24,0.0,0.0,0.0,238368.15,29,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10208,2026-08-09,118814.72,0.0,10693.32,10693.32,0.0,140201.36,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10209,2026-08-04,229780.15,41360.43,0.0,0.0,0.0,271140.58,33,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10210,2026-08-08,37668.08,6780.25,0.0,0.0,0.0,44448.33,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10211,2026-08-11,135127.31,0.0,12161.46,12161.46,0.0,159450.23,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10212,2026-08-10,82738.0,14892.84,0.0,0.0,0.0,97630.84,33,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10213,2026-08-08,155099.82,27917.97,0.0,0.0,0.0,183017.79,03,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10214,2026-08-09,109551.49,0.0,9859.63,9859.63,0.0,129270.75,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-10215,2026-08-09,114248.83,20564.79,0.0,0.0,0.0,134813.62,36,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10216,2026-08-12,216066.25,38891.92,0.0,0.0,0.0,254958.17,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10217,2026-08-05,189185.31,0.0,17026.68,17026.68,0.0,223238.67,27,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10218,2026-08-11,72941.28,13129.43,0.0,0.0,0.0,86070.71,23,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10219,2026-08-09,123726.27,22270.73,0.0,0.0,0.0,145997.0,03,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10220,2026-08-05,112768.79,20298.38,0.0,0.0,0.0,133067.17,29,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10221,2026-08-05,62450.93,0.0,5620.58,5620.58,0.0,73692.09,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-10222,2026-08-06,223791.57,40282.48,0.0,0.0,0.0,264074.05,24,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10223,2026-08-03,41953.51,7551.63,0.0,0.0,0.0,49505.14,24,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10224,2026-08-12,42437.29,7638.71,0.0,0.0,0.0,50076.0,29,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10225,2026-08-02,106642.63,19195.67,0.0,0.0,0.0,125838.3,29,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-10226,2026-08-09,119151.45,21447.26,0.0,0.0,0.0,140598.71,24,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10227,2026-08-04,209058.34,0.0,18815.25,18815.25,0.0,246688.84,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10228,2026-08-13,148099.46,26657.9,0.0,0.0,0.0,174757.36,29,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10229,2026-08-01,214899.35,0.0,19340.94,19340.94,0.0,253581.23,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10230,2026-08-10,98193.35,17674.8,0.0,0.0,0.0,115868.15,03,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10231,2026-08-06,78160.1,0.0,7034.41,7034.41,0.0,92228.92,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10232,2026-08-14,223452.18,40221.39,0.0,0.0,0.0,263673.57,29,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10233,2026-08-07,136864.04,24635.53,0.0,0.0,0.0,161499.57,23,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10234,2026-08-09,200967.7,0.0,18087.09,18087.09,0.0,237141.88,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-10235,2026-08-04,124616.22,22430.92,0.0,0.0,0.0,147047.14,36,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10236,2026-08-07,123982.29,22316.81,0.0,0.0,0.0,146299.1,06,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10237,2026-08-06,168874.04,30397.33,0.0,0.0,0.0,199271.37,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10238,2026-08-07,182424.44,32836.4,0.0,0.0,0.0,215260.84,03,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10239,2026-08-08,230287.7,41451.79,0.0,0.0,0.0,271739.49,23,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10240,2026-08-09,11606.78,2089.22,0.0,0.0,0.0,13696.0,19,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10241,2026-08-10,143276.04,25789.69,0.0,0.0,0.0,169065.73,29,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10242,2026-08-02,162473.66,0.0,14622.63,14622.63,0.0,191718.92,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10243,2026-08-14,118116.12,21260.9,0.0,0.0,0.0,139377.02,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10244,2026-08-05,97880.45,0.0,8809.24,8809.24,0.0,115498.93,27,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10245,2026-08-08,85077.22,15313.9,0.0,0.0,0.0,100391.12,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10246,2026-08-07,73172.87,13171.12,0.0,0.0,0.0,86343.99,03,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10247,2026-08-07,66806.53,12025.18,0.0,0.0,0.0,78831.71,23,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10248,2026-08-08,9748.91,1754.8,0.0,0.0,0.0,11503.71,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10249,2026-08-01,249977.42,44995.94,0.0,0.0,0.0,294973.36,33,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-10250,2026-08-04,164285.3,29571.35,0.0,0.0,0.0,193856.65,24,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10251,2026-08-11,14863.24,2675.38,0.0,0.0,0.0,17538.62,03,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10252,2026-08-04,53843.37,0.0,4845.9,4845.9,0.0,63535.17,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10253,2026-08-10,42333.67,0.0,3810.03,3810.03,0.0,49953.73,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10254,2026-08-08,169017.42,30423.14,0.0,0.0,0.0,199440.56,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10255,2026-08-04,118933.33,21408.0,0.0,0.0,0.0,140341.33,19,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10256,2026-08-13,95379.32,17168.28,0.0,0.0,0.0,112547.6,06,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10257,2026-08-10,241115.01,43400.7,0.0,0.0,0.0,284515.71,19,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10258,2026-08-02,195559.01,0.0,17600.31,17600.31,0.0,230759.63,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10259,2026-08-05,31484.19,5667.15,0.0,0.0,0.0,37151.34,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10260,2026-08-05,146070.2,0.0,13146.32,13146.32,0.0,172362.84,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-10261,2026-08-07,102180.34,18392.46,0.0,0.0,0.0,120572.8,36,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10262,2026-08-04,23619.14,0.0,2125.72,2125.72,0.0,27870.58,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10263,2026-08-14,158674.39,0.0,14280.7,14280.7,0.0,187235.79,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10264,2026-08-12,194257.82,34966.41,0.0,0.0,0.0,229224.23,24,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10265,2026-08-11,152100.85,27378.15,0.0,0.0,0.0,179479.0,23,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10266,2026-08-13,246041.87,44287.54,0.0,0.0,0.0,290329.41,24,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10267,2026-08-01,90064.92,16211.69,0.0,0.0,0.0,106276.61,03,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10268,2026-08-11,95789.86,17242.17,0.0,0.0,0.0,113032.03,29,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10269,2026-08-11,88601.64,15948.3,0.0,0.0,0.0,104549.94,33,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10270,2026-08-07,206471.07,37164.79,0.0,0.0,0.0,243635.86,23,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10271,2026-08-07,240392.95,43270.73,0.0,0.0,0.0,283663.68,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10272,2026-08-14,117636.14,21174.51,0.0,0.0,0.0,138810.65,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10273,2026-08-07,48153.56,8667.64,0.0,0.0,0.0,56821.2,07,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10274,2026-08-11,71170.19,12810.63,0.0,0.0,0.0,83980.82,33,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10275,2026-08-09,194787.16,35061.69,0.0,0.0,0.0,229848.85,03,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10276,2026-08-07,207304.98,0.0,18657.45,18657.45,0.0,244619.88,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10277,2026-08-05,83964.62,15113.63,0.0,0.0,0.0,99078.25,19,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10278,2026-08-14,233982.36,42116.82,0.0,0.0,0.0,276099.18,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10279,2026-08-08,64746.54,11654.38,0.0,0.0,0.0,76400.92,06,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10280,2026-08-10,154531.27,0.0,13907.81,13907.81,0.0,182346.89,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10281,2026-08-06,12031.5,2165.67,0.0,0.0,0.0,14197.17,29,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10282,2026-08-06,49550.77,8919.14,0.0,0.0,0.0,58469.91,23,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10283,2026-08-06,200468.93,36084.41,0.0,0.0,0.0,236553.34,29,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-10284,2026-08-05,220678.4,39722.11,0.0,0.0,0.0,260400.51,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10285,2026-08-05,141168.8,0.0,12705.19,12705.19,0.0,166579.18,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10286,2026-08-04,25975.18,4675.53,0.0,0.0,0.0,30650.71,33,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10287,2026-08-07,124701.57,0.0,11223.14,11223.14,0.0,147147.85,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10288,2026-08-04,174199.29,31355.87,0.0,0.0,0.0,205555.16,03,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10289,2026-08-12,125251.23,22545.22,0.0,0.0,0.0,147796.45,07,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10290,2026-08-01,27798.07,5003.65,0.0,0.0,0.0,32801.72,03,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10291,2026-08-07,174487.85,31407.81,0.0,0.0,0.0,205895.66,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10292,2026-08-11,147481.12,26546.6,0.0,0.0,0.0,174027.72,06,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10293,2026-08-09,135075.87,0.0,12156.83,12156.83,0.0,159389.53,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10294,2026-08-12,139845.18,25172.13,0.0,0.0,0.0,165017.31,29,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-10295,2026-08-12,116167.59,20910.17,0.0,0.0,0.0,137077.76,24,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10296,2026-08-05,61481.82,11066.73,0.0,0.0,0.0,72548.55,06,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10297,2026-08-04,82309.25,0.0,7407.83,7407.83,0.0,97124.91,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10298,2026-08-09,237965.0,0.0,21416.85,21416.85,0.0,280798.7,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10299,2026-08-03,51927.54,0.0,4673.48,4673.48,0.0,61274.5,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10300,2026-08-08,72742.41,0.0,6546.82,6546.82,0.0,85836.05,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10301,2026-08-13,133536.03,24036.49,0.0,0.0,0.0,157572.52,19,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10302,2026-08-02,208993.95,37618.91,0.0,0.0,0.0,246612.86,06,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10303,2026-08-04,93415.86,16814.85,0.0,0.0,0.0,110230.71,06,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10304,2026-08-01,178464.53,32123.62,0.0,0.0,0.0,210588.15,06,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10305,2026-08-05,16151.35,2907.24,0.0,0.0,0.0,19058.59,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10306,2026-08-09,76573.48,0.0,6891.61,6891.61,0.0,90356.7,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10307,2026-08-11,217772.99,39199.14,0.0,0.0,0.0,256972.13,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10308,2026-08-02,218816.34,0.0,19693.47,19693.47,0.0,258203.28,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10309,2026-08-05,120002.25,21600.4,0.0,0.0,0.0,141602.65,19,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10310,2026-08-06,50169.1,0.0,4515.22,4515.22,0.0,59199.54,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10311,2026-08-05,235560.58,0.0,21200.45,21200.45,0.0,277961.48,27,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10312,2026-08-02,206418.33,0.0,18577.65,18577.65,0.0,243573.63,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10313,2026-08-08,23150.13,4167.02,0.0,0.0,0.0,27317.15,29,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10314,2026-08-11,18134.22,3264.16,0.0,0.0,0.0,21398.38,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10315,2026-08-13,142895.7,25721.23,0.0,0.0,0.0,168616.93,07,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10316,2026-08-02,248509.94,44731.79,0.0,0.0,0.0,293241.73,06,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10317,2026-08-09,192288.64,34611.96,0.0,0.0,0.0,226900.6,24,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10318,2026-08-10,198731.5,35771.67,0.0,0.0,0.0,234503.17,19,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10319,2026-08-13,133030.27,23945.45,0.0,0.0,0.0,156975.72,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10320,2026-08-08,77851.52,0.0,7006.64,7006.64,0.0,91864.8,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10321,2026-08-07,79818.16,14367.27,0.0,0.0,0.0,94185.43,19,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10322,2026-08-01,154359.57,27784.72,0.0,0.0,0.0,182144.29,19,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10323,2026-08-02,237159.6,0.0,21344.36,21344.36,0.0,279848.32,27,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10324,2026-08-11,56701.17,10206.21,0.0,0.0,0.0,66907.38,29,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10325,2026-08-02,43478.99,7826.22,0.0,0.0,0.0,51305.21,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10326,2026-08-09,23390.89,4210.36,0.0,0.0,0.0,27601.25,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10327,2026-08-07,115373.41,0.0,10383.61,10383.61,0.0,136140.63,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10328,2026-08-08,76358.53,13744.54,0.0,0.0,0.0,90103.07,19,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10329,2026-08-05,178204.18,32076.75,0.0,0.0,0.0,210280.93,29,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10330,2026-08-14,116237.67,0.0,10461.39,10461.39,0.0,137160.45,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10331,2026-08-04,231358.21,41644.48,0.0,0.0,0.0,273002.69,07,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10332,2026-08-13,158139.21,28465.06,0.0,0.0,0.0,186604.27,03,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10333,2026-08-13,233748.77,42074.78,0.0,0.0,0.0,275823.55,07,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10334,2026-08-02,138417.78,24915.2,0.0,0.0,0.0,163332.98,29,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10335,2026-08-03,227560.8,40960.94,0.0,0.0,0.0,268521.74,07,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10336,2026-08-03,22495.41,4049.17,0.0,0.0,0.0,26544.58,23,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10337,2026-08-13,80364.89,14465.68,0.0,0.0,0.0,94830.57,07,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10338,2026-08-14,144455.73,0.0,13001.02,13001.02,0.0,170457.77,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10339,2026-08-08,35466.65,6384.0,0.0,0.0,0.0,41850.65,06,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10340,2026-08-05,176434.75,0.0,15879.13,15879.13,0.0,208193.01,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-10341,2026-08-09,137295.48,24713.19,0.0,0.0,0.0,162008.67,06,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10342,2026-08-02,151518.98,0.0,13636.71,13636.71,0.0,178792.4,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-10343,2026-08-07,184960.81,33292.95,0.0,0.0,0.0,218253.76,36,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10344,2026-08-05,11336.9,2040.64,0.0,0.0,0.0,13377.54,19,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10345,2026-08-11,209809.86,37765.77,0.0,0.0,0.0,247575.63,29,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10346,2026-08-10,237942.64,42829.68,0.0,0.0,0.0,280772.32,19,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10347,2026-08-11,206248.21,37124.68,0.0,0.0,0.0,243372.89,03,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10348,2026-08-01,191961.71,34553.11,0.0,0.0,0.0,226514.82,19,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-10349,2026-08-08,132146.14,23786.31,0.0,0.0,0.0,155932.45,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10350,2026-08-05,49464.84,0.0,4451.84,4451.84,0.0,58368.52,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-10351,2026-08-07,160522.26,28894.01,0.0,0.0,0.0,189416.27,19,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10352,2026-08-02,120152.55,0.0,10813.73,10813.73,0.0,141780.01,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10353,2026-08-06,83659.27,15058.67,0.0,0.0,0.0,98717.94,29,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10354,2026-08-14,44402.09,7992.38,0.0,0.0,0.0,52394.47,24,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-10355,2026-08-12,126389.91,22750.18,0.0,0.0,0.0,149140.09,29,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-10356,2026-08-07,204323.68,36778.26,0.0,0.0,0.0,241101.94,07,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10357,2026-08-01,116432.35,20957.82,0.0,0.0,0.0,137390.17,33,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-10358,2026-08-05,84202.08,15156.37,0.0,0.0,0.0,99358.45,24,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10359,2026-08-07,216903.09,39042.56,0.0,0.0,0.0,255945.65,03,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-10360,2026-08-01,166126.79,29902.82,0.0,0.0,0.0,196029.61,23,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10361,2026-08-08,106245.65,19124.22,0.0,0.0,0.0,125369.87,33,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10362,2026-08-09,93635.94,16854.47,0.0,0.0,0.0,110490.41,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10363,2026-08-08,158225.14,28480.53,0.0,0.0,0.0,186705.67,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-10364,2026-08-01,54871.77,9876.92,0.0,0.0,0.0,64748.69,03,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10365,2026-08-03,232279.83,41810.37,0.0,0.0,0.0,274090.2,33,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10366,2026-08-12,123754.39,0.0,11137.9,11137.9,0.0,146030.19,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-10367,2026-08-11,154173.56,0.0,13875.62,13875.62,0.0,181924.8,27,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-10368,2026-08-12,43802.65,7884.48,0.0,0.0,0.0,51687.13,29,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-10369,2026-08-01,140301.6,25254.29,0.0,0.0,0.0,165555.89,33,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10370,2026-08-04,248103.0,44658.54,0.0,0.0,0.0,292761.54,24,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-10371,2026-08-02,118054.73,21249.85,0.0,0.0,0.0,139304.58,36,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-10372,2026-08-11,208875.08,37597.51,0.0,0.0,0.0,246472.59,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-10373,2026-08-12,76506.08,0.0,6885.55,6885.55,0.0,90277.18,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-10374,2026-08-05,106795.13,0.0,9611.56,9611.56,0.0,126018.25,27,INV
